Tengo,Salario.mensual.BRUTO..en.tu.moneda.local.,X.Tenés.guardias._No,X.Tenés.guardias._Sí..activa,X.Tenés.guardias._Sí..pasiva,X.Programás.como.hobbie._No,X.Programás.como.hobbie._Sí,X.Tuviste.ajustes.por.inflación.en.2019._Dos,X.Tuviste.ajustes.por.inflación.en.2019._Más.de.tres,X.Tuviste.ajustes.por.inflación.en.2019._No,X.Tuviste.ajustes.por.inflación.en.2019._Tres,X.Tuviste.ajustes.por.inflación.en.2019._Uno
29,53500,1,0,0,0,1,1,0,0,0,0
39,120000,1,0,0,0,1,0,0,1,0,0
34,280000,1,0,0,0,1,0,0,1,0,0
25,140,1,0,0,1,0,0,1,0,0,0
31,150000,1,0,0,0,1,0,1,0,0,0
29,75000,1,0,0,0,1,0,0,0,0,1
24,49000,1,0,0,0,1,0,0,0,0,1
33,60000,1,0,0,0,1,0,0,0,0,1
31,101000,1,0,0,0,1,0,0,0,1,0
46,118000,1,0,0,1,0,0,0,0,1,0
41,90000,1,0,0,1,0,0,0,0,1,0
46,145000,1,0,0,1,0,0,0,0,1,0
34,36736,1,0,0,1,0,0,0,0,1,0
46,89000,1,0,0,0,1,1,0,0,0,0
28,180000,1,0,0,1,0,1,0,0,0,0
24,66000,1,0,0,1,0,0,0,0,0,1
37,101706,0,0,1,0,1,0,0,0,0,1
26,144000,0,0,1,0,1,0,0,1,0,0
33,77000,1,0,0,1,0,0,1,0,0,0
34,125000,0,0,1,0,1,0,0,0,1,0
28,201000,0,0,1,0,1,0,0,1,0,0
36,100000,1,0,0,1,0,1,0,0,0,0
26,50000,1,0,0,1,0,0,0,1,0,0
28,88000,1,0,0,0,1,1,0,0,0,0
27,36000,1,0,0,1,0,0,0,1,0,0
28,50000,1,0,0,0,1,0,0,1,0,0
33,120000,0,0,1,1,0,1,0,0,0,0
25,110000,1,0,0,0,1,1,0,0,0,0
22,110000,1,0,0,0,1,0,0,0,0,1
35,174000,1,0,0,1,0,0,0,1,0,0
36,55000,1,0,0,1,0,0,0,0,1,0
24,120000,1,0,0,0,1,0,0,0,0,1
30,70000,1,0,0,1,0,0,0,1,0,0
27,88000,0,0,1,0,1,0,0,0,0,1
33,64000,1,0,0,1,0,0,0,1,0,0
33,240000,1,0,0,1,0,0,1,0,0,0
32,147000,1,0,0,1,0,0,0,0,1,0
26,100000,1,0,0,1,0,1,0,0,0,0
28,66500,1,0,0,1,0,1,0,0,0,0
36,47315,0,0,1,1,0,1,0,0,0,0
29,93000,1,0,0,0,1,0,0,0,1,0
35,100000,0,1,0,0,1,0,1,0,0,0
22,41000,1,0,0,1,0,0,0,0,0,1
39,135000,1,0,0,0,1,0,0,0,1,0
27,110000,1,0,0,0,1,0,0,0,0,1
34,34000,1,0,0,1,0,1,0,0,0,0
35,130000,1,0,0,1,0,0,0,0,1,0
32,77000,1,0,0,1,0,0,0,0,1,0
31,82600,1,0,0,1,0,1,0,0,0,0
32,76000,0,0,1,1,0,1,0,0,0,0
36,40000,0,0,1,1,0,1,0,0,0,0
44,472500,1,0,0,1,0,0,0,1,0,0
42,98280,1,0,0,1,0,1,0,0,0,0
23,49140,1,0,0,0,1,1,0,0,0,0
32,48000,0,0,1,1,0,0,0,1,0,0
41,187000,1,0,0,0,1,0,0,0,1,0
35,165000,1,0,0,0,1,1,0,0,0,0
22,12000,1,0,0,0,1,0,0,0,0,1
22,21700,0,0,1,1,0,0,0,1,0,0
36,94000,1,0,0,1,0,1,0,0,0,0
27,69750,1,0,0,0,1,0,0,0,1,0
41,550000,1,0,0,1,0,0,1,0,0,0
39,110000,1,0,0,1,0,0,0,0,1,0
40,118500,1,0,0,1,0,1,0,0,0,0
41,119000,1,0,0,0,1,0,1,0,0,0
29,85000,1,0,0,0,1,1,0,0,0,0
28,38000,0,0,1,0,1,1,0,0,0,0
46,40000,1,0,0,1,0,1,0,0,0,0
38,56000,1,0,0,0,1,0,0,1,0,0
38,40000,0,0,1,0,1,1,0,0,0,0
26,45000,1,0,0,0,1,0,0,1,0,0
28,146000,1,0,0,0,1,0,0,0,1,0
46,140000,1,0,0,0,1,0,1,0,0,0
29,60.278,0,1,0,1,0,0,0,1,0,0
33,110000,1,0,0,0,1,0,0,0,1,0
28,57000,1,0,0,1,0,0,0,0,1,0
22,131000,1,0,0,0,1,0,1,0,0,0
38,120000,1,0,0,1,0,0,1,0,0,0
25,17750,1,0,0,0,1,0,0,1,0,0
22,51800,1,0,0,1,0,1,0,0,0,0
30,48000,1,0,0,0,1,1,0,0,0,0
29,47700,1,0,0,1,0,0,0,0,1,0
34,37000,1,0,0,0,1,0,0,0,0,1
27,54217,1,0,0,1,0,0,0,1,0,0
25,105000,1,0,0,0,1,1,0,0,0,0
39,120000,1,0,0,1,0,0,1,0,0,0
35,160000,1,0,0,0,1,0,1,0,0,0
31,138000,1,0,0,0,1,1,0,0,0,0
40,52000,0,0,1,0,1,1,0,0,0,0
43,66070,1,0,0,0,1,0,0,0,1,0
24,60000,1,0,0,1,0,0,0,1,0,0
22,66000,1,0,0,0,1,0,0,1,0,0
35,242000,1,0,0,0,1,0,0,1,0,0
26,44000,1,0,0,0,1,1,0,0,0,0
25,108000,1,0,0,1,0,0,0,0,1,0
25,100000,1,0,0,0,1,1,0,0,0,0
26,50000,1,0,0,0,1,0,0,0,1,0
32,85000,1,0,0,0,1,0,0,0,1,0
46,241700,1,0,0,1,0,0,0,0,0,1
41,192000,1,0,0,1,0,0,1,0,0,0
31,96000,1,0,0,1,0,0,0,0,0,1
25,37000,1,0,0,0,1,0,0,1,0,0
32,47000,0,1,0,0,1,1,0,0,0,0
38,140000,1,0,0,1,0,1,0,0,0,0
31,182000,0,0,1,1,0,0,0,1,0,0
34,60000,1,0,0,0,1,0,0,0,0,1
46,99500,1,0,0,1,0,0,0,0,0,1
30,100000,1,0,0,0,1,0,0,1,0,0
28,92000,1,0,0,1,0,1,0,0,0,0
29,125000,1,0,0,0,1,0,1,0,0,0
26,70580,1,0,0,0,1,0,0,0,1,0
27,55000,1,0,0,0,1,0,0,1,0,0
29,130000,1,0,0,0,1,1,0,0,0,0
28,81500,1,0,0,0,1,1,0,0,0,0
23,37000,1,0,0,0,1,0,0,1,0,0
28,76431,1,0,0,0,1,1,0,0,0,0
35,56000,1,0,0,0,1,1,0,0,0,0
35,101500,1,0,0,1,0,1,0,0,0,0
39,101000,1,0,0,1,0,0,1,0,0,0
35,130000,0,0,1,1,0,1,0,0,0,0
38,225000,1,0,0,1,0,0,1,0,0,0
27,85000,1,0,0,1,0,0,0,0,1,0
32,48600,1,0,0,1,0,0,0,1,0,0
34,80000,1,0,0,1,0,0,0,1,0,0
29,145000,1,0,0,1,0,0,0,0,1,0
33,125000,1,0,0,1,0,0,1,0,0,0
31,270000,1,0,0,1,0,0,0,0,1,0
35,135000,1,0,0,0,1,0,0,0,0,1
25,72864,1,0,0,0,1,0,0,0,1,0
26,70000,1,0,0,1,0,0,0,1,0,0
35,390000,0,0,1,1,0,1,0,0,0,0
46,80000,1,0,0,1,0,1,0,0,0,0
45,105000,1,0,0,0,1,1,0,0,0,0
35,192000,1,0,0,0,1,0,1,0,0,0
26,130000,1,0,0,0,1,0,1,0,0,0
31,65,1,0,0,0,1,0,1,0,0,0
30,122064,0,0,1,0,1,1,0,0,0,0
30,63700,1,0,0,1,0,1,0,0,0,0
40,130000,0,0,1,1,0,1,0,0,0,0
31,115000,1,0,0,1,0,0,0,0,1,0
28,319680,1,0,0,0,1,0,0,1,0,0
31,134000,1,0,0,1,0,0,0,0,1,0
30,80000,1,0,0,0,1,1,0,0,0,0
46,62500,1,0,0,0,1,0,0,0,0,1
39,70,1,0,0,0,1,1,0,0,0,0
25,48574,1,0,0,1,0,0,0,0,0,1
31,83850.31,1,0,0,0,1,0,0,0,1,0
29,97000,1,0,0,1,0,0,1,0,0,0
29,117000,1,0,0,1,0,1,0,0,0,0
22,37400,1,0,0,0,1,1,0,0,0,0
34,170000,1,0,0,0,1,0,1,0,0,0
31,135000,1,0,0,0,1,0,1,0,0,0
38,72000,1,0,0,0,1,0,0,0,1,0
27,83500,1,0,0,1,0,1,0,0,0,0
45,149000,1,0,0,0,1,1,0,0,0,0
32,74000,0,1,0,1,0,0,0,0,0,1
46,50000,1,0,0,0,1,0,0,0,0,1
34,1,1,0,0,0,1,0,0,0,0,1
34,83058,0,0,1,1,0,1,0,0,0,0
46,171000,1,0,0,1,0,0,0,0,0,1
30,62260,1,0,0,0,1,0,0,0,0,1
30,120000,1,0,0,0,1,0,0,0,1,0
28,83000,0,0,1,1,0,1,0,0,0,0
37,44000,1,0,0,0,1,1,0,0,0,0
22,40000,1,0,0,0,1,0,0,1,0,0
33,104000,1,0,0,1,0,0,0,0,0,1
28,220000,1,0,0,1,0,0,1,0,0,0
36,111300,1,0,0,1,0,0,0,0,1,0
30,78000,1,0,0,0,1,0,0,0,0,1
29,150000,1,0,0,0,1,0,0,0,1,0
46,80000,1,0,0,0,1,1,0,0,0,0
36,40000,1,0,0,1,0,0,0,1,0,0
28,90000,1,0,0,0,1,0,0,1,0,0
27,76000,1,0,0,1,0,1,0,0,0,0
37,150000,1,0,0,0,1,0,0,0,1,0
33,160000,1,0,0,0,1,0,0,1,0,0
45,200000,0,0,1,1,0,1,0,0,0,0
46,105000,1,0,0,1,0,1,0,0,0,0
26,85470,1,0,0,1,0,0,0,0,1,0
22,40000,1,0,0,0,1,0,0,1,0,0
36,76909,1,0,0,0,1,0,0,0,1,0
34,55000,1,0,0,1,0,0,0,1,0,0
32,115000,1,0,0,1,0,0,0,0,1,0
28,66000,0,0,1,1,0,1,0,0,0,0
32,175000,1,0,0,0,1,0,0,1,0,0
34,155322,1,0,0,0,1,1,0,0,0,0
25,140000,0,0,1,1,0,0,1,0,0,0
30,82730.64,1,0,0,0,1,0,0,0,0,1
32,62000,1,0,0,1,0,1,0,0,0,0
46,107000,1,0,0,0,1,0,1,0,0,0
25,41000,1,0,0,0,1,0,0,1,0,0
23,90000,0,0,1,1,0,0,0,0,0,1
32,140000,1,0,0,0,1,1,0,0,0,0
46,176000,1,0,0,1,0,1,0,0,0,0
28,172000,0,0,1,1,0,1,0,0,0,0
43,180000,0,0,1,0,1,0,0,0,1,0
37,100000,0,0,1,0,1,1,0,0,0,0
37,210000,1,0,0,0,1,0,0,1,0,0
45,185000,1,0,0,1,0,0,1,0,0,0
46,65000,1,0,0,0,1,0,0,1,0,0
33,95000,1,0,0,0,1,1,0,0,0,0
32,110000,0,0,1,1,0,0,1,0,0,0
24,80000,1,0,0,1,0,1,0,0,0,0
27,100000,1,0,0,0,1,0,1,0,0,0
46,160000,1,0,0,0,1,0,1,0,0,0
36,102000,1,0,0,0,1,0,1,0,0,0
22,30000,1,0,0,1,0,0,0,0,0,1
28,29000,1,0,0,0,1,0,0,0,0,1
30,130000,1,0,0,0,1,1,0,0,0,0
29,75,1,0,0,1,0,0,0,0,0,1
46,140000,0,0,1,0,1,0,0,0,1,0
44,130000,0,0,1,0,1,1,0,0,0,0
44,250,1,0,0,0,1,1,0,0,0,0
35,123000,0,0,1,1,0,1,0,0,0,0
25,110073.6,0,1,0,1,0,0,0,0,1,0
35,61500,1,0,0,1,0,1,0,0,0,0
30,90000,1,0,0,0,1,1,0,0,0,0
36,140000,1,0,0,1,0,1,0,0,0,0
43,56000,1,0,0,0,1,1,0,0,0,0
46,91700,1,0,0,0,1,1,0,0,0,0
22,40250,1,0,0,1,0,1,0,0,0,0
45,212352,1,0,0,0,1,0,0,0,1,0
42,120000,1,0,0,0,1,1,0,0,0,0
34,180000,0,1,0,1,0,0,0,0,1,0
24,120000,1,0,0,0,1,0,0,0,1,0
33,175000,1,0,0,0,1,0,1,0,0,0
36,150000,1,0,0,1,0,1,0,0,0,0
33,190000,1,0,0,0,1,0,1,0,0,0
35,220000,1,0,0,0,1,0,0,0,0,1
27,220000,1,0,0,0,1,0,0,1,0,0
42,72217,1,0,0,1,0,0,0,0,1,0
25,33100,1,0,0,0,1,0,0,0,1,0
27,58000,1,0,0,0,1,0,1,0,0,0
42,200000,1,0,0,1,0,1,0,0,0,0
46,150000,1,0,0,0,1,0,0,0,1,0
38,200000,1,0,0,1,0,0,0,0,0,1
34,140000,1,0,0,0,1,0,0,0,0,1
26,150000,0,0,1,0,1,1,0,0,0,0
30,90000,0,0,1,1,0,0,0,0,0,1
23,36500,1,0,0,0,1,0,0,0,0,1
32,160000,1,0,0,1,0,0,1,0,0,0
38,81000,1,0,0,0,1,0,0,0,0,1
34,28000,1,0,0,0,1,0,0,1,0,0
26,70000,1,0,0,1,0,0,1,0,0,0
24,93000,1,0,0,0,1,0,0,0,0,1
38,80000,1,0,0,1,0,0,1,0,0,0
42,103000,1,0,0,1,0,1,0,0,0,0
24,33000,1,0,0,0,1,0,0,1,0,0
26,65000,1,0,0,0,1,0,0,0,1,0
46,65000,1,0,0,1,0,1,0,0,0,0
38,225000,1,0,0,0,1,0,1,0,0,0
33,170000,1,0,0,1,0,0,1,0,0,0
42,85000,1,0,0,0,1,0,0,0,0,1
34,150000,0,1,0,0,1,0,0,0,1,0
38,110500,0,0,1,1,0,0,0,0,1,0
25,70000,1,0,0,0,1,0,0,0,0,1
41,245000,0,0,1,0,1,1,0,0,0,0
30,48000,1,0,0,1,0,0,0,1,0,0
35,120000,1,0,0,0,1,0,0,1,0,0
23,71000,1,0,0,0,1,0,0,0,1,0
28,120000,1,0,0,1,0,0,0,0,1,0
26,190000,0,0,1,1,0,0,0,0,0,1
29,90000,1,0,0,1,0,1,0,0,0,0
27,115000,1,0,0,0,1,0,0,1,0,0
37,75000,1,0,0,1,0,0,0,0,1,0
28,205000,1,0,0,0,1,0,0,1,0,0
37,177000,0,0,1,1,0,0,0,0,1,0
36,300000,0,0,1,0,1,1,0,0,0,0
30,90,1,0,0,1,0,0,0,0,1,0
35,110000,1,0,0,0,1,0,1,0,0,0
28,85000,1,0,0,0,1,1,0,0,0,0
33,70000,0,1,0,0,1,0,0,0,0,1
46,30381,1,0,0,0,1,0,1,0,0,0
23,42000,0,0,1,0,1,0,0,0,1,0
37,110000,1,0,0,1,0,0,0,0,1,0
41,100000,1,0,0,1,0,0,1,0,0,0
26,70000,1,0,0,1,0,0,0,1,0,0
46,145,1,0,0,1,0,1,0,0,0,0
35,98000,0,0,1,0,1,0,0,0,0,1
22,65000,1,0,0,0,1,1,0,0,0,0
46,75000,0,0,1,1,0,0,0,1,0,0
46,150000,1,0,0,0,1,0,0,0,0,1
35,40000,0,0,1,1,0,0,0,0,0,1
38,82000,1,0,0,1,0,1,0,0,0,0
36,81000,0,0,1,0,1,1,0,0,0,0
28,50000,1,0,0,0,1,1,0,0,0,0
28,135000,0,0,1,0,1,1,0,0,0,0
26,36000,0,1,0,0,1,0,0,1,0,0
31,50000,1,0,0,1,0,0,0,1,0,0
25,147000,1,0,0,0,1,0,0,1,0,0
38,97500,1,0,0,0,1,0,0,0,0,1
35,76600,1,0,0,1,0,0,0,1,0,0
28,59800,1,0,0,0,1,0,0,0,1,0
30,240000,1,0,0,1,0,0,0,1,0,0
32,100,1,0,0,1,0,0,0,0,1,0
34,90000,1,0,0,1,0,0,0,0,0,1
40,480000,1,0,0,0,1,0,0,1,0,0
30,82000,1,0,0,1,0,0,0,0,0,1
30,56000,0,0,1,1,0,1,0,0,0,0
33,76000,1,0,0,1,0,0,0,0,0,1
35,107000,0,0,1,1,0,1,0,0,0,0
34,75000,1,0,0,0,1,1,0,0,0,0
22,10000,1,0,0,1,0,0,0,0,0,1
25,56000,1,0,0,1,0,0,0,0,1,0
45,65000,1,0,0,0,1,0,0,0,0,1
43,52000,1,0,0,0,1,0,0,0,0,1
37,161000,1,0,0,1,0,0,0,0,1,0
35,195000,1,0,0,1,0,1,0,0,0,0
22,60000,1,0,0,0,1,1,0,0,0,0
30,112000,1,0,0,0,1,0,0,0,1,0
34,77000,1,0,0,1,0,1,0,0,0,0
28,132250,1,0,0,0,1,0,0,0,1,0
31,52000,1,0,0,1,0,0,0,0,0,1
30,30000,1,0,0,1,0,0,0,1,0,0
22,52000,1,0,0,1,0,0,0,0,1,0
25,45000,1,0,0,0,1,0,0,0,0,1
35,86000,0,1,0,1,0,1,0,0,0,0
32,70000,1,0,0,0,1,0,0,0,0,1
34,100000,0,0,1,0,1,0,0,0,0,1
46,23470,0,1,0,1,0,0,0,0,0,1
32,25000,1,0,0,0,1,0,0,1,0,0
38,75000,1,0,0,1,0,1,0,0,0,0
44,160000,1,0,0,1,0,0,0,0,0,1
22,29000,1,0,0,0,1,1,0,0,0,0
22,24000,1,0,0,0,1,0,0,1,0,0
27,24000,1,0,0,0,1,0,0,1,0,0
26,30000,1,0,0,1,0,0,0,0,0,1
24,28000,1,0,0,0,1,1,0,0,0,0
36,40000,1,0,0,1,0,1,0,0,0,0
24,24000,1,0,0,0,1,0,0,1,0,0
25,45000,1,0,0,1,0,0,0,1,0,0
26,55000,1,0,0,0,1,0,0,1,0,0
37,115000,1,0,0,0,1,0,0,0,0,1
26,109000,1,0,0,0,1,1,0,0,0,0
31,20000,1,0,0,0,1,0,0,1,0,0
46,100000,0,1,0,0,1,0,0,0,1,0
26,58336,1,0,0,1,0,0,1,0,0,0
38,87000,0,0,1,1,0,0,0,1,0,0
37,95000,1,0,0,1,0,0,0,0,0,1
38,162000,1,0,0,1,0,0,0,1,0,0
34,105,1,0,0,0,1,0,0,0,0,1
24,95000,1,0,0,0,1,0,0,0,1,0
34,74000,0,1,0,0,1,1,0,0,0,0
33,182000,1,0,0,0,1,0,0,1,0,0
46,45000,0,1,0,1,0,0,0,1,0,0
28,48190,1,0,0,1,0,0,0,1,0,0
46,38000,1,0,0,1,0,0,0,0,0,1
44,47000,1,0,0,1,0,0,0,0,0,1
32,130000,1,0,0,0,1,0,0,0,0,1
28,89000,1,0,0,1,0,0,1,0,0,0
30,73000,1,0,0,0,1,1,0,0,0,0
33,100000,0,0,1,1,0,0,0,0,0,1
46,120000,0,0,1,0,1,0,1,0,0,0
25,55000,1,0,0,1,0,1,0,0,0,0
28,148000,1,0,0,0,1,0,0,0,1,0
28,148000,1,0,0,0,1,0,0,0,1,0
35,145000,1,0,0,1,0,1,0,0,0,0
34,155000,1,0,0,1,0,1,0,0,0,0
46,90000,1,0,0,1,0,0,1,0,0,0
30,54000,1,0,0,1,0,0,0,0,0,1
26,30000,1,0,0,0,1,0,0,1,0,0
40,350000,1,0,0,0,1,0,0,1,0,0
39,118000,1,0,0,0,1,0,1,0,0,0
36,80000,1,0,0,1,0,1,0,0,0,0
28,30000,1,0,0,0,1,0,0,0,0,1
46,100000,1,0,0,0,1,0,0,0,1,0
42,90000,1,0,0,0,1,0,0,1,0,0
26,115000,1,0,0,0,1,0,0,1,0,0
23,37500,1,0,0,0,1,1,0,0,0,0
32,160000,0,0,1,0,1,1,0,0,0,0
24,46000,0,0,1,0,1,0,0,1,0,0
27,36000,1,0,0,1,0,0,0,0,0,1
40,45000,1,0,0,1,0,1,0,0,0,0
25,51348,1,0,0,1,0,1,0,0,0,0
29,120000,1,0,0,1,0,0,0,1,0,0
28,100000,0,0,1,0,1,1,0,0,0,0
43,90000,1,0,0,1,0,0,0,0,1,0
23,45870,1,0,0,0,1,0,0,1,0,0
32,68000,1,0,0,0,1,0,1,0,0,0
28,35,0,0,1,1,0,1,0,0,0,0
28,150000,1,0,0,0,1,1,0,0,0,0
40,110000,0,0,1,1,0,1,0,0,0,0
35,100000,1,0,0,0,1,0,0,1,0,0
25,75000,1,0,0,0,1,1,0,0,0,0
39,73000,1,0,0,0,1,0,0,0,0,1
27,29000,1,0,0,0,1,0,0,1,0,0
27,20000,1,0,0,1,0,0,0,0,0,1
35,120000,1,0,0,1,0,0,0,1,0,0
29,20000,1,0,0,1,0,0,0,0,0,1
35,49000,0,0,1,1,0,0,0,0,0,1
42,95000,1,0,0,1,0,1,0,0,0,0
38,30,0,1,0,1,0,0,0,1,0,0
25,40000,1,0,0,1,0,0,0,0,0,1
41,70000,1,0,0,1,0,0,0,0,0,1
34,55000,1,0,0,0,1,1,0,0,0,0
28,192000,1,0,0,1,0,1,0,0,0,0
46,50000,0,1,0,1,0,0,0,0,0,1
31,80000,1,0,0,0,1,0,0,1,0,0
46,70000,1,0,0,0,1,0,0,0,1,0
30,55000,0,0,1,1,0,0,0,0,0,1
25,98000,1,0,0,0,1,1,0,0,0,0
35,37000,1,0,0,1,0,0,0,0,0,1
39,64200,1,0,0,0,1,1,0,0,0,0
35,60000,1,0,0,1,0,0,0,0,0,1
39,104000,1,0,0,1,0,0,0,1,0,0
22,20000,1,0,0,0,1,0,0,0,0,1
25,90000,0,0,1,1,0,0,0,0,0,1
46,67000,1,0,0,0,1,0,0,0,1,0
36,31000,1,0,0,1,0,1,0,0,0,0
31,18000,1,0,0,0,1,0,0,1,0,0
32,58000,1,0,0,0,1,0,0,1,0,0
37,200000,1,0,0,0,1,1,0,0,0,0
34,40000,0,1,0,1,0,0,0,0,0,1
31,77000,0,0,1,1,0,1,0,0,0,0
36,110000,1,0,0,0,1,0,0,0,1,0
26,38000,1,0,0,1,0,1,0,0,0,0
26,45000,1,0,0,0,1,0,0,1,0,0
37,95000,1,0,0,1,0,0,0,0,0,1
28,110000,1,0,0,0,1,0,0,0,0,1
30,40000,1,0,0,0,1,0,0,0,1,0
25,38500,1,0,0,1,0,0,0,0,1,0
41,115000,1,0,0,0,1,1,0,0,0,0
32,25500,1,0,0,1,0,1,0,0,0,0
28,130000,1,0,0,0,1,0,0,1,0,0
29,40000,1,0,0,0,1,1,0,0,0,0
36,60000,1,0,0,1,0,0,0,0,0,1
28,190000,0,1,0,0,1,1,0,0,0,0
28,89000,1,0,0,0,1,1,0,0,0,0
25,50100,1,0,0,1,0,0,0,0,1,0
29,80000,1,0,0,0,1,1,0,0,0,0
37,71000,1,0,0,1,0,1,0,0,0,0
35,130000,1,0,0,0,1,1,0,0,0,0
27,65000,0,0,1,0,1,1,0,0,0,0
25,45460.61,1,0,0,0,1,0,0,0,1,0
46,40000,1,0,0,1,0,0,0,0,0,1
32,100000,1,0,0,1,0,0,1,0,0,0
41,150000,1,0,0,1,0,0,0,1,0,0
32,78000,0,0,1,1,0,1,0,0,0,0
29,42000,1,0,0,0,1,0,0,1,0,0
33,60000,1,0,0,1,0,0,0,0,0,1
46,160000,1,0,0,1,0,0,0,0,1,0
30,30000,1,0,0,0,1,0,0,1,0,0
37,64400,1,0,0,1,0,1,0,0,0,0
30,130000,1,0,0,0,1,0,0,0,1,0
39,71664,1,0,0,1,0,1,0,0,0,0
24,35000,1,0,0,0,1,0,0,0,0,1
38,83000,1,0,0,1,0,0,0,0,1,0
22,40000,1,0,0,0,1,0,0,1,0,0
23,40000,1,0,0,0,1,0,0,1,0,0
42,50000,1,0,0,0,1,0,0,1,0,0
34,40000,0,1,0,1,0,0,0,1,0,0
26,86509,1,0,0,0,1,0,0,1,0,0
25,50000,1,0,0,1,0,1,0,0,0,0
39,112000,1,0,0,1,0,0,0,0,1,0
41,200000,1,0,0,1,0,1,0,0,0,0
32,175000,1,0,0,1,0,0,0,0,1,0
41,150000,1,0,0,0,1,0,0,0,1,0
46,407367,1,0,0,0,1,0,0,1,0,0
46,135000,0,0,1,1,0,0,0,0,1,0
31,80000,1,0,0,0,1,0,1,0,0,0
28,53000,1,0,0,1,0,0,0,0,0,1
25,65000,1,0,0,1,0,0,0,1,0,0
24,38000,1,0,0,1,0,0,0,0,0,1
35,30000,1,0,0,1,0,0,0,1,0,0
30,60000,1,0,0,1,0,0,0,0,0,1
38,60000,1,0,0,0,1,0,0,0,0,1
30,34000,1,0,0,1,0,0,0,1,0,0
26,75000,1,0,0,1,0,1,0,0,0,0
45,107000,0,0,1,1,0,1,0,0,0,0
34,69000,0,0,1,1,0,0,0,0,0,1
31,47000,0,1,0,1,0,0,0,0,0,1
31,190000,1,0,0,1,0,0,1,0,0,0
30,43000,1,0,0,0,1,1,0,0,0,0
22,70000,1,0,0,0,1,1,0,0,0,0
40,90000,0,1,0,1,0,1,0,0,0,0
22,48000,1,0,0,0,1,1,0,0,0,0
40,100000,1,0,0,1,0,0,0,0,0,1
45,62000,0,0,1,1,0,1,0,0,0,0
30,68000,1,0,0,0,1,0,0,0,0,1
33,43000,0,0,1,1,0,0,1,0,0,0
25,25564,1,0,0,1,0,0,0,1,0,0
25,72000,1,0,0,0,1,0,0,0,0,1
22,45000,1,0,0,0,1,0,0,0,1,0
27,36000,1,0,0,1,0,0,0,1,0,0
27,80000,1,0,0,0,1,1,0,0,0,0
26,106000,0,0,1,1,0,0,0,0,0,1
43,90000,1,0,0,1,0,0,0,0,1,0
27,113000,0,0,1,1,0,0,0,0,0,1
32,80000,1,0,0,0,1,0,0,0,0,1
26,60000,1,0,0,0,1,1,0,0,0,0
37,100000,1,0,0,0,1,0,1,0,0,0
46,70000,1,0,0,1,0,1,0,0,0,0
31,45000,0,0,1,0,1,0,0,0,0,1
30,46000,1,0,0,1,0,0,0,0,1,0
22,50000,1,0,0,1,0,0,1,0,0,0
23,30000,1,0,0,0,1,0,0,1,0,0
28,110000,1,0,0,1,0,1,0,0,0,0
27,27742,1,0,0,1,0,1,0,0,0,0
38,97000,1,0,0,1,0,1,0,0,0,0
36,87000,0,1,0,1,0,1,0,0,0,0
34,58500,1,0,0,1,0,0,0,1,0,0
37,10100,1,0,0,1,0,0,0,0,1,0
27,86000,1,0,0,1,0,1,0,0,0,0
42,84000,1,0,0,1,0,0,0,1,0,0
40,100000,1,0,0,0,1,1,0,0,0,0
39,54411,1,0,0,0,1,0,0,1,0,0
31,93000,0,0,1,1,0,0,1,0,0,0
26,80000,1,0,0,1,0,0,0,0,1,0
40,110000,0,0,1,0,1,1,0,0,0,0
24,92250,1,0,0,1,0,0,0,1,0,0
38,210000,0,0,1,0,1,0,0,0,0,1
26,75725,1,0,0,0,1,0,0,0,1,0
27,210000,1,0,0,1,0,0,1,0,0,0
37,64000,1,0,0,1,0,1,0,0,0,0
25,42200,1,0,0,0,1,0,0,1,0,0
27,76000,1,0,0,1,0,1,0,0,0,0
33,27000,0,0,1,1,0,0,0,0,1,0
30,41000,0,0,1,0,1,0,0,0,0,1
46,60000,1,0,0,1,0,0,0,0,0,1
30,215000,1,0,0,1,0,0,0,0,1,0
23,90000,0,0,1,1,0,1,0,0,0,0
46,85000,1,0,0,1,0,0,0,1,0,0
36,40000,1,0,0,1,0,0,0,0,0,1
27,75000,1,0,0,1,0,1,0,0,0,0
46,35000,0,1,0,1,0,0,0,0,0,1
46,265000,1,0,0,1,0,0,0,0,1,0
46,265000,1,0,0,1,0,0,0,0,1,0
33,70000,1,0,0,0,1,1,0,0,0,0
31,160000,1,0,0,1,0,0,0,1,0,0
28,52000,0,0,1,1,0,0,0,1,0,0
35,104021,1,0,0,0,1,1,0,0,0,0
34,101000,0,1,0,1,0,1,0,0,0,0
46,145000,0,0,1,1,0,0,0,0,1,0
35,60500,1,0,0,1,0,0,0,0,1,0
22,55000,1,0,0,0,1,0,0,1,0,0
42,115000,1,0,0,0,1,0,0,1,0,0
46,80000,1,0,0,1,0,0,0,1,0,0
41,75000,1,0,0,0,1,1,0,0,0,0
27,60000,1,0,0,0,1,1,0,0,0,0
34,145000,0,0,1,0,1,0,1,0,0,0
34,100000,1,0,0,1,0,0,0,0,0,1
39,250000,1,0,0,0,1,0,1,0,0,0
31,35000,1,0,0,1,0,1,0,0,0,0
35,205000,1,0,0,0,1,1,0,0,0,0
30,113000,0,0,1,1,0,0,0,0,1,0
23,32000,1,0,0,0,1,0,0,1,0,0
24,32000,1,0,0,1,0,0,0,0,0,1
30,50000,1,0,0,1,0,1,0,0,0,0
31,98000,0,1,0,1,0,1,0,0,0,0
